OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,ProductName,Category,UnitPrice,PaymentID,PaymentDate,PaymentStatus
524379,104774,2025-02-08,2015,1.0,0.05,Wallet,Cancelled,65,Shiraz,2025-03-22,Shiraz,Bluetooth Speaker,Electronics,58.0,824379,2025-02-08,Paid
524380,109512,2024-12-21,2003,5.0,0.0,Gateway,Completed,44,Kerman,2024-12-04,Kerman,USB-C Cable,Accessories,9.0,824380,2024-12-21,Paid
524381,102141,2025-09-14,2003,2.0,0.2,Gateway,Completed,51,Isfahan,2024-09-05,Isfahan,USB-C Cable,Accessories,9.0,824381,2025-09-14,Failed
524382,103081,2025-10-08,2003,5.0,0.0,Wallet,Completed,39,Tehran,2025-06-27,Tehran,USB-C Cable,Accessories,9.0,824382,2025-10-08,Paid
524383,107163,2024-11-02,2014,5.0,0.0,CardToCard,Completed,48,Tehran,2024-03-04,Tehran,Backpack,Accessories,42.0,824383,2024-11-02,Paid
524384,106137,2025-02-15,2008,2.0,0.05,Gateway,Completed,24,Ahvaz,2025-07-21,Ahvaz,Phone Case,Accessories,14.0,824384,2025-02-15,Paid
524385,102486,2024-07-05,2020,3.0,0.0,Gateway,Completed,35,Qom,2025-08-09,Qom,Gaming Controller,Gaming,68.0,824385,2024-07-05,Paid
524386,104409,2024-04-13,2007,3.0,0.15,CardToCard,Cancelled,30,Karaj,2023-11-25,Karaj,Headphones,Electronics,75.0,824386,2024-04-13,Paid
524387,106658,2024-10-31,2016,1.0,0.1,CardToCard,Completed,42,Tabriz,2023-11-01,Tabriz,Monitor,Electronics,21.0,824387,2024-10-31,Paid
524388,105672,2025-03-01,2016,1.0,0.05,Gateway,Completed,48,Qom,2025-06-28,Qom,Monitor,Electronics,21.0,824388,2025-03-01,Paid
524389,109331,2024-05-16,2019,1.0,0.0,CardToCard,Completed,23,Tehran,2024-11-18,Tehran,Tablet,Electronics,260.0,824389,2024-05-16,Paid
524390,101467,2024-05-20,2009,1.0,0.05,Wallet,Completed,48,Tehran,2024-07-22,Tehran,Smart Watch,Wearables,120.0,824390,2024-05-20,Paid
524391,102834,2024-04-17,2002,2.0,0.05,CardToCard,Completed,44,Karaj,2024-06-08,Karaj,Mechanical Keyboard,Electronics,62.0,824391,2024-04-17,Paid
524392,109151,2026-01-26,2017,2.0,0.15,CardToCard,Completed,58,Tehran,2023-04-26,Tehran,HDMI Cable,Accessories,11.0,824392,2026-01-26,Paid
524393,106825,2025-08-22,2007,3.0,0.1,CardToCard,Completed,43,Karaj,2024-11-10,Karaj,Headphones,Electronics,75.0,824393,2025-08-22,Paid
524394,108725,2024-05-05,2018,1.0,0.3,CardToCard,Completed,62,Ahvaz,2023-05-07,Ahvaz,Microphone,Electronics,85.0,824394,2024-05-05,Paid
524395,102843,2025-07-25,2009,2.0,0.0,Wallet,Completed,54,Tehran,2025-03-14,Tehran,Smart Watch,Wearables,120.0,824395,2025-07-25,Paid
524396,109562,2025-02-23,2008,4.0,0.0,Gateway,Completed,32,Rasht,2025-07-16,Rasht,Phone Case,Accessories,14.0,824396,2025-02-23,Paid
524397,104321,2025-05-03,2001,2.0,0.15,CardToCard,Completed,49,Karaj,2025-01-14,Karaj,Wireless Mouse,Electronics,18.0,824397,2025-05-03,Paid
524398,107376,2025-12-16,2014,4.0,0.05,Gateway,Completed,63,Tehran,2025-02-27,Tehran,Backpack,Accessories,42.0,824398,2025-12-16,Paid
524399,104016,2025-02-15,2013,2.0,0.1,Gateway,Completed,24,Ahvaz,2024-05-30,Ahvaz,Notebook,Stationery,7.0,824399,2025-02-15,Paid
524400,107030,2024-09-06,2020,3.0,0.2,CardToCard,Completed,62,Shiraz,2024-03-11,Shiraz,Gaming Controller,Gaming,68.0,824400,2024-09-06,Paid
524401,108927,2025-11-05,2008,1.0,0.0,Gateway,Completed,28,Mashhad,2023-11-02,Mashhad,Phone Case,Accessories,14.0,824401,2025-11-05,Paid
524402,100531,2024-05-17,2016,1.0,0.1,Gateway,Completed,46,Mashhad,2024-06-12,Mashhad,Monitor,Electronics,21.0,824402,2024-05-17,Paid
524403,109387,2026-03-27,2014,1.0,0.1,Cash,Completed,56,Shiraz,2023-12-11,Shiraz,Backpack,Accessories,42.0,824403,2026-03-27,Paid
524404,104417,2026-04-17,2011,2.0,0.05,Gateway,Completed,40,Mashhad,2023-12-20,Mashhad,Desk Lamp,Home Office,32.0,824404,2026-04-17,Paid
524405,105325,2024-10-25,2013,1.0,0.0,CardToCard,Completed,61,Tehran,2024-10-09,Tehran,Notebook,Stationery,7.0,824405,2024-10-25,Paid
524406,100360,2025-10-29,2008,2.0,0.0,Gateway,Completed,53,Qom,2023-09-03,Qom,Phone Case,Accessories,14.0,824406,2025-10-29,Paid
524407,100485,2026-03-23,2017,1.0,0.1,Wallet,Completed,40,Ahvaz,2023-01-16,Ahvaz,HDMI Cable,Accessories,11.0,824407,2026-03-23,Paid
524408,109280,2026-03-20,2018,1.0,0.0,Gateway,Completed,28,Isfahan,2025-01-25,Isfahan,Microphone,Electronics,85.0,824408,2026-03-20,Paid
524409,109413,2024-04-08,2001,2.0,0.0,Gateway,Completed,57,Tehran,2025-11-03,Tehran,Wireless Mouse,Electronics,18.0,824409,2024-04-08,Paid
524410,105902,2024-05-25,2008,1.0,0.05,CardToCard,Completed,25,Mashhad,2025-11-22,Mashhad,Phone Case,Accessories,14.0,824410,2024-05-25,Paid
524411,106332,2025-02-27,2003,3.0,0.0,Wallet,Completed,51,Kerman,2023-01-17,Kerman,USB-C Cable,Accessories,9.0,824411,2025-02-27,Paid
524412,100611,2025-04-22,2004,1.0,0.0,Gateway,Completed,58,Tehran,2024-11-22,Tehran,Power Bank,Electronics,35.0,824412,2025-04-22,Paid
524413,106692,2024-10-24,2013,2.0,0.0,Wallet,Cancelled,50,Karaj,2023-10-22,Karaj,Notebook,Stationery,7.0,824413,2024-10-24,Paid
524414,105986,2024-03-07,2008,3.0,0.0,Gateway,Returned,32,Tehran,2025-01-07,Tehran,Phone Case,Accessories,14.0,824414,2024-03-07,Paid
524415,109261,2025-01-06,2003,1.0,0.0,CardToCard,Completed,35,Shiraz,2025-10-16,Shiraz,USB-C Cable,Accessories,9.0,824415,2025-01-06,Paid
524416,106458,2024-08-31,2013,1.0,0.05,Gateway,Completed,49,Tehran,2023-01-17,Tehran,Notebook,Stationery,7.0,824416,2024-08-31,Paid
524417,108788,2025-01-21,2017,2.0,0.1,Gateway,Completed,49,Tehran,2024-05-11,Tehran,HDMI Cable,Accessories,11.0,824417,2025-01-21,Paid
524418,109808,2024-08-24,2001,1.0,0.0,Gateway,Completed,60,Tehran,2023-08-17,Tehran,Wireless Mouse,Electronics,18.0,824418,2024-08-24,Paid
524419,109373,2025-01-11,2006,2.0,0.1,Gateway,Completed,19,Rasht,2023-04-27,Rasht,Webcam,Electronics,48.0,824419,2025-01-11,Paid
524420,106568,2025-05-23,2003,1.0,0.1,Cash,Completed,22,Karaj,2024-02-21,Karaj,USB-C Cable,Accessories,9.0,824420,2025-05-23,Paid
524421,109060,2024-11-07,2007,1.0,0.0,Gateway,Completed,44,Tehran,2025-01-09,Tehran,Headphones,Electronics,75.0,824421,2024-11-07,Paid
524422,108080,2024-06-30,2013,1.0,0.2,Cash,Returned,57,Kerman,2025-04-23,Kerman,Notebook,Stationery,7.0,824422,2024-06-30,Paid
524423,101630,2024-12-08,2003,5.0,0.0,Wallet,Completed,24,Karaj,2023-04-12,Karaj,USB-C Cable,Accessories,9.0,824423,2024-12-08,Paid
524424,107757,2024-08-13,2001,1.0,0.15,Gateway,Returned,24,Tehran,2023-01-16,Tehran,Wireless Mouse,Electronics,18.0,824424,2024-08-13,Paid
524425,105187,2024-02-25,2016,1.0,0.0,Wallet,Completed,59,Shiraz,2024-09-27,Shiraz,Monitor,Electronics,21.0,824425,2024-02-25,Paid
524426,107217,2025-07-01,2016,1.0,0.0,Gateway,Completed,47,Isfahan,2023-04-30,Isfahan,Monitor,Electronics,21.0,824426,2025-07-01,Paid
524427,106111,2025-07-01,2007,2.0,0.1,Wallet,Completed,59,Mashhad,2023-02-02,Mashhad,Headphones,Electronics,75.0,824427,2025-07-01,Paid
524428,101082,2024-10-01,2017,1.0,0.15,Gateway,Completed,65,Tehran,2024-02-08,Tehran,HDMI Cable,Accessories,11.0,824428,2024-10-01,Paid
524429,106136,2026-05-10,2001,4.0,0.0,Gateway,Completed,26,Rasht,2024-07-18,Rasht,Wireless Mouse,Electronics,18.0,824429,2026-05-10,Refunded
524430,103344,2025-11-12,2008,1.0,0.05,Cash,Completed,47,Mashhad,2025-09-24,Mashhad,Phone Case,Accessories,14.0,824430,2025-11-12,Paid
524431,107951,2026-02-27,2008,4.0,0.0,CardToCard,Completed,48,Mashad,2023-01-06,Mashad,Phone Case,Accessories,14.0,824431,2026-02-27,Paid
524432,107535,2025-02-09,2006,3.0,0.05,Gateway,Completed,28,Mashhad,2023-03-22,Mashhad,Webcam,Electronics,48.0,824432,2025-02-09,Paid
524433,108933,2025-03-28,2005,1.0,0.0,Gateway,Completed,46,Shiraz,2024-04-07,Shiraz,Laptop Stand,Accessories,28.0,824433,2025-03-28,Paid
524434,108934,2025-08-20,2005,1.0,0.1,CardToCard,Cancelled,25,Isfahan,2023-09-24,Isfahan,Laptop Stand,Accessories,28.0,824434,2025-08-20,Paid
524435,108627,2025-05-23,2004,1.0,0.15,Gateway,Completed,55,Karaj,2024-07-09,Karaj,Power Bank,Electronics,35.0,824435,2025-05-23,Paid
524436,101634,2025-07-31,2013,3.0,0.05,CardToCard,Completed,60,Shiraz,2024-06-10,Shiraz,Notebook,Stationery,7.0,824436,2025-07-31,Paid
524437,105624,2025-01-08,2017,1.0,0.1,Wallet,Completed,59,Shiraz,2025-08-17,Shiraz,HDMI Cable,Accessories,11.0,824437,2025-01-08,Paid
524438,100002,2024-04-24,2020,2.0,0.05,Gateway,Completed,55,Tabriz,2024-01-16,Tabriz,Gaming Controller,Gaming,68.0,824438,2024-04-24,Paid
524439,103147,2025-12-02,2009,1.0,0.0,Wallet,Completed,48,Tehran,2024-06-16,Tehran,Smart Watch,Wearables,120.0,824439,2025-12-02,Paid
524440,108507,2024-11-30,2008,1.0,0.0,Wallet,Completed,39,Tehran,2024-12-21,Tehran,Phone Case,Accessories,14.0,824440,2024-11-30,Paid
524441,106776,2025-06-09,2018,3.0,0.05,Gateway,Completed,63,Tehran,2023-12-03,Tehran,Microphone,Electronics,85.0,824441,2025-06-09,Paid
524442,102362,2024-11-15,2014,1.0,0.05,Gateway,Returned,54,Karaj,2025-10-07,Karaj,Backpack,Accessories,42.0,824442,2024-11-15,Paid
524443,108264,2025-02-20,2008,2.0,0.3,Cash,Completed,48,Mashhad,2025-07-09,Mashhad,Phone Case,Accessories,14.0,824443,2025-02-20,Paid
524444,105264,2025-07-06,2007,2.0,0.0,Wallet,Completed,41,Tehran,2025-06-23,Tehran,Headphones,Electronics,75.0,824444,2025-07-06,Paid
524445,107775,2025-05-14,2002,1.0,0.0,Gateway,Completed,22,Isfahan,2024-11-13,Isfahan,Mechanical Keyboard,Electronics,62.0,824445,2025-05-14,Paid
524446,109915,2024-05-01,2004,3.0,0.15,Gateway,Cancelled,42,Tehran,2024-02-08,Tehran,Power Bank,Electronics,35.0,824446,2024-05-01,Paid
524447,104803,2024-07-22,2020,1.0,0.05,Gateway,Cancelled,28,Karaj,2024-01-08,Karaj,Gaming Controller,Gaming,68.0,824447,2024-07-22,Paid
524448,107464,2024-05-30,2015,1.0,0.05,CardToCard,Completed,61,Tehran,2023-05-01,Tehran,Bluetooth Speaker,Electronics,58.0,824448,2024-05-30,Paid
524449,105148,2025-05-12,2008,2.0,0.2,Wallet,Completed,57,Tehran,2025-05-20,Tehran,Phone Case,Accessories,14.0,824449,2025-05-12,Paid
524450,101625,2024-12-07,2013,3.0,0.0,Gateway,Cancelled,44,Tehran,2025-03-13,Tehran,Notebook,Stationery,7.0,824450,2024-12-07,Paid
524451,106725,2024-08-01,2002,1.0,0.05,CardToCard,Completed,31,Tehran,2025-06-01,Tehran,Mechanical Keyboard,Electronics,62.0,824451,2024-08-01,Paid
524452,109269,2024-02-08,2019,1.0,0.0,Cash,Completed,51,Tabriz,2024-03-10,Tabriz,Tablet,Electronics,260.0,824452,2024-02-08,Paid
524453,108464,2025-10-25,2010,1.0,0.0,Wallet,Completed,19,Tehran,2025-04-15,Tehran,Fitness Band,Wearables,55.0,824453,2025-10-25,Paid
524454,102157,2024-02-16,2014,3.0,0.0,CardToCard,Completed,39,Ahvaz,2023-11-21,Ahvaz,Backpack,Accessories,42.0,824454,2024-02-16,Paid
524455,108790,2024-11-24,2013,1.0,0.1,Gateway,Returned,35,Tabriz,2024-03-27,Tabriz,Notebook,Stationery,7.0,824455,2024-11-24,Paid
524456,108260,2025-01-28,2011,4.0,0.15,Gateway,Completed,61,Rasht,2025-02-02,Rasht,Desk Lamp,Home Office,32.0,824456,2025-01-28,Paid
524457,102080,2025-01-26,2010,1.0,0.0,Wallet,Completed,24,Kerman,2023-03-25,Kerman,Fitness Band,Wearables,55.0,824457,2025-01-26,Failed
524458,100111,2024-04-29,2003,3.0,0.0,Gateway,Completed,31,Tehran,2025-03-18,Tehran,USB-C Cable,Accessories,9.0,824458,2024-04-29,Paid
524459,109059,2025-09-05,2009,2.0,0.1,CardToCard,Completed,65,Tehran,2023-05-20,Tehran,Smart Watch,Wearables,120.0,824459,2025-09-05,Paid
524460,102353,2024-07-15,2020,2.0,0.0,CardToCard,Completed,52,Kerman,2023-04-22,Kerman,Gaming Controller,Gaming,68.0,824460,2024-07-15,Paid
524461,100166,2025-06-27,2001,1.0,0.1,Gateway,Completed,57,Karaj,2023-12-23,Karaj,Wireless Mouse,Electronics,18.0,824461,2025-06-27,Paid
524462,101107,2024-11-22,2006,1.0,0.1,Gateway,Completed,29,Kerman,2025-07-12,Kerman,Webcam,Electronics,48.0,824462,2024-11-22,Paid
524463,109863,2025-03-26,2016,1.0,0.3,Gateway,Completed,59,Mashhad,2023-09-30,Mashhad,Monitor,Electronics,21.0,824463,2025-03-26,Paid
524464,105575,2025-01-25,2013,2.0,0.05,CardToCard,Completed,52,Qom,2025-02-28,Qom,Notebook,Stationery,7.0,824464,2025-01-25,Paid
524465,104000,2026-05-05,2003,1.0,0.0,Gateway,Completed,42,Tabriz,2024-09-11,Tabriz,USB-C Cable,Accessories,9.0,824465,2026-05-05,Paid
524466,106032,2024-10-26,2003,1.0,0.0,Wallet,Completed,52,Tehran,2024-10-17,Tehran,USB-C Cable,Accessories,9.0,824466,2024-10-26,Paid
524467,102421,2024-05-12,2008,3.0,0.05,Wallet,Cancelled,30,tehran,2025-02-10,tehran,Phone Case,Accessories,14.0,824467,2024-05-12,Paid
524468,107068,2024-11-07,2005,1.0,0.05,CardToCard,Completed,25,Kerman,2025-08-08,Kerman,Laptop Stand,Accessories,28.0,824468,2024-11-07,Paid
524469,100447,2025-03-07,2003,2.0,0.0,CardToCard,Completed,33,Qom,2025-12-28,Qom,USB-C Cable,Accessories,9.0,824469,2025-03-07,Paid
524470,102932,2024-02-27,2016,2.0,0.05,CardToCard,Completed,50,unknown,2025-04-12,unknown,Monitor,Electronics,21.0,824470,2024-02-27,Paid
524471,103103,2026-03-19,2013,1.0,0.1,Gateway,Completed,18,Karaj,2023-12-09,Karaj,Notebook,Stationery,7.0,824471,2026-03-19,Paid
524472,109490,2024-06-20,2008,1.0,0.0,Cash,Completed,21,Tehran,2023-09-07,Tehran,Phone Case,Accessories,14.0,824472,2024-06-20,Paid
524473,106502,2026-04-03,2003,1.0,0.0,Cash,Cancelled,64,Shiraz,2023-10-14,Shiraz,USB-C Cable,Accessories,9.0,824473,2026-04-03,Paid
524474,100137,2024-12-15,2001,1.0,0.0,Wallet,Completed,46,Tehran,2024-05-28,Tehran,Wireless Mouse,Electronics,18.0,824474,2024-12-15,Refunded
524475,102556,2025-04-25,2003,4.0,0.1,Gateway,Completed,22,Rasht,2025-10-22,Rasht,USB-C Cable,Accessories,9.0,824475,2025-04-25,Paid
524476,103194,2025-08-13,2006,2.0,0.0,Gateway,Returned,27,Rasht,2023-12-27,Rasht,Webcam,Electronics,48.0,824476,2025-08-13,Paid
524477,107972,2024-02-26,2004,1.0,0.05,Gateway,Completed,21,Mashhad,2024-06-04,Mashhad,Power Bank,Electronics,35.0,824477,2024-02-26,Paid
524478,100587,2024-12-23,2005,1.0,0.1,Gateway,Completed,51,Shiraz,2023-02-09,Shiraz,Laptop Stand,Accessories,28.0,824478,2024-12-23,Paid
524479,108905,2024-08-31,2004,2.0,0.0,Gateway,Completed,47,Tehran,2024-11-03,Tehran,Power Bank,Electronics,35.0,824479,2024-08-31,Paid
524480,103672,2024-05-25,2002,1.0,0.15,Gateway,Completed,22,Mashhad,2024-06-15,Mashhad,Mechanical Keyboard,Electronics,62.0,824480,2024-05-25,Paid
524481,103487,2025-08-01,2002,1.0,0.1,Cash,Completed,34,Rasht,2024-11-25,Rasht,Mechanical Keyboard,Electronics,62.0,824481,2025-08-01,Refunded
524482,109461,2024-05-23,2020,1.0,0.0,Gateway,Completed,25,Tabriz,2024-08-20,Tabriz,Gaming Controller,Gaming,68.0,824482,2024-05-23,Paid
524483,101408,2025-05-18,2003,1.0,0.15,Wallet,Completed,59,Tehran,2025-06-25,Tehran,USB-C Cable,Accessories,9.0,824483,2025-05-18,Paid
524484,103016,2024-12-03,2003,2.0,0.05,Gateway,Returned,40,Tehran,2023-08-22,Tehran,USB-C Cable,Accessories,9.0,824484,2024-12-03,Paid
524485,105486,2026-05-31,2003,1.0,0.0,Gateway,Completed,26,Tabriz,2023-07-02,Tabriz,USB-C Cable,Accessories,9.0,824485,2026-05-31,Paid
524486,103053,2026-03-04,2007,2.0,0.0,Gateway,Completed,54,Rasht,2025-10-21,Rasht,Headphones,Electronics,75.0,824486,2026-03-04,Paid
524487,106006,2024-01-07,2018,1.0,0.2,Gateway,Completed,29,Tehran,2025-12-18,Tehran,Microphone,Electronics,85.0,824487,2024-01-07,Paid
524488,102930,2025-12-01,2013,1.0,0.15,Wallet,Completed,49,Karaj,2023-12-11,Karaj,Notebook,Stationery,7.0,824488,2025-12-01,Paid
524489,101987,2024-05-25,2020,1.0,0.0,CardToCard,Completed,57,Shiraz,2024-03-05,Shiraz,Gaming Controller,Gaming,68.0,824489,2024-05-25,Paid
524490,108261,2025-02-10,2003,2.0,0.0,Gateway,Completed,48,Mashhad,2025-04-09,Mashhad,USB-C Cable,Accessories,9.0,824490,2025-02-10,Paid
524491,108667,2025-12-02,2013,3.0,0.0,Gateway,Completed,60,Shiraz,2023-12-28,Shiraz,Notebook,Stationery,7.0,824491,2025-12-02,Paid
524492,105894,2024-09-05,2002,2.0,0.15,Wallet,Completed,33,Isfahan,2024-01-09,Isfahan,Mechanical Keyboard,Electronics,62.0,824492,2024-09-05,Paid
524493,107440,2025-09-26,2011,4.0,0.05,Wallet,Completed,40,Isfahan,2023-06-25,Isfahan,Desk Lamp,Home Office,32.0,824493,2025-09-26,Paid
524494,104169,2024-07-27,2014,1.0,0.0,Gateway,Completed,42,Tehran,2023-12-30,Tehran,Backpack,Accessories,42.0,824494,2024-07-27,Paid
524495,107143,2026-01-24,2003,1.0,0.1,CardToCard,Completed,65,Ahvaz,2023-11-20,Ahvaz,USB-C Cable,Accessories,9.0,824495,2026-01-24,Paid
524496,103673,2025-01-14,2008,4.0,0.1,CardToCard,Completed,46,Kerman,2025-11-05,Kerman,Phone Case,Accessories,14.0,824496,2025-01-14,Paid
524497,103374,2024-06-21,2003,2.0,0.0,Wallet,Completed,42,Mashhad,2025-11-10,Mashhad,USB-C Cable,Accessories,9.0,824497,2024-06-21,Paid
524498,106832,2024-02-16,2008,2.0,0.1,Gateway,Completed,29,Tehran,2024-07-01,Tehran,Phone Case,Accessories,14.0,824498,2024-02-16,Paid
524499,106846,2025-06-08,2003,2.0,0.1,Gateway,Completed,49,Isfahan,2025-01-23,Isfahan,USB-C Cable,Accessories,9.0,824499,2025-06-08,Paid
524500,109824,2025-08-13,2014,1.0,0.0,Cash,Completed,40,Rasht,2024-04-17,Rasht,Backpack,Accessories,42.0,824500,2025-08-13,Paid
524501,100570,2025-08-10,2001,4.0,0.15,Cash,Completed,45,Ahvaz,2023-08-21,Ahvaz,Wireless Mouse,Electronics,18.0,824501,2025-08-10,Paid
524502,104501,2025-03-05,2003,3.0,0.1,Gateway,Completed,51,Karaj,2025-02-21,Karaj,USB-C Cable,Accessories,9.0,824502,2025-03-05,Paid
524503,103369,2024-12-14,2001,1.0,0.05,Wallet,Completed,38,Mashhad,2023-01-13,Mashhad,Wireless Mouse,Electronics,18.0,824503,2024-12-14,Paid
524504,102248,2025-06-18,2015,1.0,0.0,Gateway,Returned,26,Tehran,2023-07-25,Tehran,Bluetooth Speaker,Electronics,58.0,824504,2025-06-18,Paid
524505,103368,2024-01-29,2003,2.0,0.1,Gateway,Completed,31,Karaj,2024-11-12,Karaj,USB-C Cable,Accessories,9.0,824505,2024-01-29,Paid
524506,103972,2024-07-26,2014,2.0,0.0,Gateway,Completed,62,Mashhad,2024-06-17,Mashhad,Backpack,Accessories,42.0,824506,2024-07-26,Paid
524507,108018,2024-08-08,2010,1.0,0.1,Wallet,Completed,25,Isfahan,2023-01-21,Isfahan,Fitness Band,Wearables,55.0,824507,2024-08-08,Paid
524508,101797,2025-11-03,2002,1.0,0.05,Gateway,Completed,64,Karaj,2023-03-25,Karaj,Mechanical Keyboard,Electronics,62.0,824508,2025-11-03,Paid
524509,108185,2025-01-16,2013,2.0,0.1,Gateway,Completed,45,Shiraz,2025-07-06,Shiraz,Notebook,Stationery,7.0,824509,2025-01-16,Paid
524510,106615,2024-02-09,2018,2.0,0.0,Gateway,Cancelled,27,Ahvaz,2023-08-18,Ahvaz,Microphone,Electronics,85.0,824510,2024-02-09,Paid
524511,109882,2026-02-17,2015,2.0,0.3,Wallet,Completed,59,Karaj,2025-12-27,Karaj,Bluetooth Speaker,Electronics,58.0,824511,2026-02-17,Paid
524512,100220,2024-11-29,2001,1.0,0.0,Gateway,Completed,61,Tehran,2025-07-19,Tehran,Wireless Mouse,Electronics,18.0,824512,2024-11-29,Paid
524513,108666,2024-03-07,2004,1.0,0.15,Wallet,Completed,21,Mashhad,2025-03-06,Mashhad,Power Bank,Electronics,35.0,824513,2024-03-07,Paid
524514,104407,2024-12-27,2017,2.0,0.05,CardToCard,Completed,30,Isfahan,2024-08-20,Isfahan,HDMI Cable,Accessories,11.0,824514,2024-12-27,Paid
524515,101271,2026-04-27,2005,1.0,0.05,Gateway,Completed,35,Isfahan,2025-03-17,Isfahan,Laptop Stand,Accessories,28.0,824515,2026-04-27,Paid
524516,100292,2025-11-23,2009,3.0,0.2,Gateway,Completed,30,Isfahan,2023-04-27,Isfahan,Smart Watch,Wearables,120.0,824516,2025-11-23,Paid
524517,100893,2025-05-27,2020,1.0,0.15,CardToCard,Completed,43,Shiraz,2024-05-20,Shiraz,Gaming Controller,Gaming,68.0,824517,2025-05-27,Paid
524518,100346,2025-10-17,2007,1.0,0.15,CardToCard,Completed,30,Tehran,2024-02-22,Tehran,Headphones,Electronics,75.0,824518,2025-10-17,Paid
524519,105782,2025-03-22,2019,1.0,0.15,Wallet,Completed,25,Tabriz,2023-06-04,Tabriz,Tablet,Electronics,260.0,824519,2025-03-22,Paid
524520,999999,2025-11-25,2004,1.0,0.05,Gateway,Completed,41,unknown,unknown,unknown,Power Bank,Electronics,35.0,824520,2025-11-25,Paid
524521,104988,2025-12-26,2002,1.0,0.0,Wallet,Completed,62,Qom,2023-03-21,Qom,Mechanical Keyboard,Electronics,62.0,824521,2025-12-26,Paid
524522,107552,2024-10-18,2001,3.0,0.0,Gateway,Completed,41,Mashhad,2024-04-04,Mashhad,Wireless Mouse,Electronics,18.0,824522,2024-10-18,Failed
524523,107106,2025-01-19,2009,2.0,0.05,CardToCard,Completed,34,Tabriz,2023-06-27,Tabriz,Smart Watch,Wearables,120.0,824523,2025-01-19,Paid
524524,106678,2024-07-14,2002,1.0,0.1,Cash,Completed,32,Rasht,2025-06-04,Rasht,Mechanical Keyboard,Electronics,62.0,824524,2024-07-14,Paid
524525,104775,2025-08-15,2013,3.0,0.05,Gateway,Completed,30,Karaj,2024-03-02,Karaj,Notebook,Stationery,7.0,824525,2025-08-15,Paid
524526,108994,2024-04-28,2017,1.0,0.0,Gateway,Completed,41,Mashhad,2023-03-07,Mashhad,HDMI Cable,Accessories,11.0,824526,2024-04-28,Paid
524527,106112,2025-02-11,2013,2.0,0.0,CardToCard,Completed,41,Shiraz,2023-07-23,Shiraz,Notebook,Stationery,7.0,824527,2025-02-11,Paid
524528,104285,2026-05-19,2006,1.0,0.05,CardToCard,Completed,23,Isfahan,2023-04-25,Isfahan,Webcam,Electronics,48.0,824528,2026-05-19,Paid
524529,107783,2025-02-06,2007,3.0,0.05,Wallet,Completed,58,Shiraz,2024-12-28,Shiraz,Headphones,Electronics,75.0,824529,2025-02-06,Paid
524530,101623,2024-02-29,2017,1.0,0.1,Cash,Completed,62,Tehran,2023-02-15,Tehran,HDMI Cable,Accessories,11.0,824530,2024-02-29,Paid
524531,109402,2024-01-16,2008,1.0,0.2,Wallet,Completed,64,Mashhad,2023-07-30,Mashhad,Phone Case,Accessories,14.0,824531,2024-01-16,Paid
524532,100759,2026-04-28,2003,2.0,0.2,Cash,Completed,24,Tehran,2024-08-09,Tehran,USB-C Cable,Accessories,9.0,824532,2026-04-28,Paid
524533,105162,2025-09-03,2003,1.0,0.0,CardToCard,Completed,19,Shiraz,2023-07-31,Shiraz,USB-C Cable,Accessories,9.0,824533,2025-09-03,Paid
524534,102458,2025-09-05,2004,1.0,0.1,Gateway,Cancelled,62,Qom,2023-09-23,Qom,Power Bank,Electronics,35.0,824534,2025-09-05,Paid
524535,107624,2024-11-15,2005,3.0,0.1,CardToCard,Completed,24,Shiraz,2025-04-08,Shiraz,Laptop Stand,Accessories,28.0,824535,2024-11-15,Paid
524536,105026,2025-03-09,2008,1.0,0.0,Wallet,Completed,23,Tehran,2024-10-07,Tehran,Phone Case,Accessories,14.0,824536,2025-03-09,Paid
524537,107725,2025-04-27,2014,2.0,0.05,Gateway,Completed,60,Tehran,2023-09-20,Tehran,Backpack,Accessories,42.0,824537,2025-04-27,Refunded
524538,102783,2025-10-24,2008,3.0,0.0,Gateway,Completed,54,Isfahan,2023-02-13,Isfahan,Phone Case,Accessories,14.0,824538,2025-10-24,Paid
524539,107835,2025-03-16,2003,1.0,0.1,Wallet,Cancelled,62,Tehran,2025-03-10,Tehran,USB-C Cable,Accessories,9.0,824539,2025-03-16,Paid
524540,107590,2024-09-22,2005,2.0,0.0,Gateway,Completed,44,Karaj,2023-11-01,Karaj,Laptop Stand,Accessories,28.0,824540,2024-09-22,Paid
524541,108224,2025-04-05,2017,3.0,0.0,Gateway,Completed,57,Tehran,2024-02-01,Tehran,HDMI Cable,Accessories,11.0,824541,2025-04-05,Paid
524542,106596,2025-08-11,2011,4.0,0.05,Gateway,Completed,41,Tehran,2024-01-08,Tehran,Desk Lamp,Home Office,32.0,824542,2025-08-11,Refunded
524543,107894,2024-02-20,2009,1.0,0.0,Gateway,Completed,28,Tehran,2025-01-17,Tehran,Smart Watch,Wearables,120.0,824543,2024-02-20,Paid
524544,104283,2025-02-13,2017,2.0,0.15,CardToCard,Completed,26,Isfahan,2025-10-08,Isfahan,HDMI Cable,Accessories,11.0,824544,2025-02-13,Paid
524545,106268,2024-10-24,2014,1.0,0.3,Gateway,Completed,20,Karaj,2024-01-26,Karaj,Backpack,Accessories,42.0,824545,2024-10-24,Paid
